"experiment","jobId","nodes","procs","sample","problemSize","rank","ioTime","setupTime","computeTime","mpiTime","totalTime"
"baseline","1445521","1","16","1","64","15","0.0","0.003529","0.000317","0.000258","0.003855"
"baseline","1445521","1","16","1","64","13","0.0","0.003531","0.00038","0.00031","0.00392"
"baseline","1445521","1","16","1","64","14","0.0","0.003527","0.000344","0.000278","0.003883"
"baseline","1445521","1","16","1","64","12","0.0","0.003525","0.000417","0.000358","0.003952"
"baseline","1445521","1","16","1","64","11","0.0","0.003521","0.000452","0.000377","0.003984"
"baseline","1445521","1","16","1","64","10","0.0","0.003532","0.000476","0.000413","0.004018"
"baseline","1445521","1","16","1","64","9","0.0","0.003525","0.000509","0.000431","0.004043"
"baseline","1445521","1","16","1","64","8","0.0","0.003526","0.000544","0.000469","0.004078"
"baseline","1445521","1","16","1","64","7","0.0","0.003514","0.000574","0.000512","0.0041"
"baseline","1445521","1","16","1","64","6","0.0","0.003517","0.000722","0.000669","0.004244"
"baseline","1445521","1","16","1","64","5","0.0","0.003525","0.000742","0.000665","0.004275"
"baseline","1445521","1","16","1","64","4","0.0","0.003516","0.000771","0.000704","0.004302"
"baseline","1445521","1","16","1","64","3","0.0","0.003518","0.000808","0.000738","0.004337"
"baseline","1445521","1","16","1","64","2","0.0","0.003515","0.000843","0.000774","0.00437"
"baseline","1445521","1","16","1","64","1","0.0","0.00352","0.000873","0.00081","0.004406"
"baseline","1445521","1","16","1","64","0","0.006279","6.9e-5","0.000901","0.00086","0.00727"
"baseline","1445521","1","16","2","512","15","0.0","0.056308","0.005219","0.002611","0.061529"
"baseline","1445521","1","16","2","512","13","0.0","0.056095","0.005506","0.002983","0.061606"
"baseline","1445521","1","16","2","512","14","0.0","0.056178","0.005362","0.002785","0.061543"
"baseline","1445521","1","16","2","512","12","0.0","0.055984","0.005682","0.003192","0.06167"
"baseline","1445521","1","16","2","512","11","0.0","0.055873","0.005835","0.003427","0.06171"
"baseline","1445521","1","16","2","512","10","0.0","0.055765","0.005988","0.00372","0.061758"
"baseline","1445521","1","16","2","512","9","0.0","0.055656","0.006144","0.003982","0.061804"
"baseline","1445521","1","16","2","512","8","0.0","0.055545","0.006319","0.004298","0.061866"
"baseline","1445521","1","16","2","512","7","0.0","0.055642","0.006488","0.004604","0.062133"
"baseline","1445521","1","16","2","512","6","0.0","0.05555","0.006729","0.005018","0.062282"
"baseline","1445521","1","16","2","512","5","0.0","0.055458","0.006888","0.005377","0.062349"
"baseline","1445521","1","16","2","512","4","0.0","0.055361","0.007042","0.005737","0.062405"
"baseline","1445521","1","16","2","512","3","0.0","0.055261","0.007188","0.006111","0.062452"
"baseline","1445521","1","16","2","512","2","0.0","0.055173","0.007339","0.006516","0.062516"
"baseline","1445521","1","16","2","512","1","0.0","0.055075","0.007494","0.00693","0.062571"
"baseline","1445521","1","16","2","512","0","0.055748","0.001721","0.006021","0.00568","0.064513"
"baseline","1445521","1","16","3","1024","15","0.0","0.216418","0.042932","0.015705","0.259353"
"baseline","1445521","1","16","3","1024","14","0.0","0.216064","0.043332","0.016831","0.2594"
"baseline","1445521","1","16","3","1024","13","0.0","0.215713","0.043753","0.016765","0.259469"
"baseline","1445521","1","16","3","1024","12","0.0","0.215342","0.044226","0.018316","0.259572"
"baseline","1445521","1","16","3","1024","11","0.0","0.214987","0.044668","0.019185","0.259658"
"baseline","1445521","1","16","3","1024","10","0.0","0.214645","0.045101","0.021944","0.259752"
"baseline","1445521","1","16","3","1024","9","0.0","0.21431","0.045548","0.022544","0.259861"
"baseline","1445521","1","16","3","1024","8","0.0","0.213931","0.046082","0.024632","0.260014"
"baseline","1445521","1","16","3","1024","7","0.0","0.213346","0.046555","0.027822","0.259904"
"baseline","1445521","1","16","3","1024","6","0.0","0.213027","0.047016","0.030242","0.260045"
"baseline","1445521","1","16","3","1024","5","0.0","0.212716","0.047455","0.03229","0.260173"
"baseline","1445521","1","16","3","1024","4","0.0","0.212401","0.047914","0.034996","0.260318"
"baseline","1445521","1","16","3","1024","3","0.0","0.212092","0.048386","0.038046","0.260481"
"baseline","1445521","1","16","3","1024","2","0.0","0.211774","0.048859","0.041086","0.260636"
"baseline","1445521","1","16","3","1024","1","0.0","0.211451","0.049347","0.044343","0.260802"
"baseline","1445521","1","16","3","1024","0","0.210345","0.00543","0.044527","0.04234","0.263381"
"baseline","1445521","1","16","4","2048","15","0.0","0.846554","0.340212","0.121141","1.186774"
"baseline","1445521","1","16","4","2048","14","0.0","0.84587","0.341045","0.125203","1.186918"
"baseline","1445521","1","16","4","2048","13","0.0","0.845203","0.341859","0.126916","1.187067"
"baseline","1445521","1","16","4","2048","12","0.0","0.844504","0.342783","0.131488","1.18729"
"baseline","1445521","1","16","4","2048","11","0.0","0.843839","0.343775","0.140373","1.187618"
"baseline","1445521","1","16","4","2048","10","0.0","0.84321","0.344802","0.150956","1.188017"
"baseline","1445521","1","16","4","2048","9","0.0","0.842599","0.345877","0.161136","1.188479"
"baseline","1445521","1","16","4","2048","8","0.0","0.842035","0.346976","0.175495","1.189015"
"baseline","1445521","1","16","4","2048","7","0.0","0.841473","0.347946","0.193477","1.189423"
"baseline","1445521","1","16","4","2048","6","0.0","0.84082","0.349048","0.208566","1.189873"
"baseline","1445521","1","16","4","2048","5","0.0","0.840167","0.350258","0.226276","1.190432"
"baseline","1445521","1","16","4","2048","4","0.0","0.839488","0.35152","0.244715","1.191012"
"baseline","1445521","1","16","4","2048","3","0.0","0.838887","0.352793","0.26638","1.191682"
"baseline","1445521","1","16","4","2048","2","0.0","0.838329","0.354182","0.28997","1.192517"
"baseline","1445521","1","16","4","2048","1","0.0","0.837818","0.355643","0.314786","1.193465"
"baseline","1445521","1","16","4","2048","0","0.827444","0.010873","0.346906","0.331607","1.197328"
"baseline","1445521","1","16","5","4096","15","0.0","3.379192","6.831188","0.490037","10.210382"
"baseline","1445521","1","16","5","4096","14","0.0","3.376087","6.834769","0.481847","10.21086"
"baseline","1445521","1","16","5","4096","13","0.0","3.372975","6.838622","0.518635","10.211602"
"baseline","1445521","1","16","5","4096","12","0.0","3.369872","6.842722","0.568624","10.212598"
"baseline","1445521","1","16","5","4096","11","0.0","3.36675","6.847077","0.690701","10.21383"
"baseline","1445521","1","16","5","4096","10","0.0","3.363606","6.851672","0.887157","10.215284"
"baseline","1445521","1","16","5","4096","9","0.0","3.360492","6.856518","1.145193","10.217013"
"baseline","1445521","1","16","5","4096","8","0.0","3.357367","6.861601","1.486084","10.218973"
"baseline","1445521","1","16","5","4096","7","0.0","3.354273","6.866275","4.118955","10.220554"
"baseline","1445521","1","16","5","4096","6","0.0","3.35134","6.871684","4.239979","10.223026"
"baseline","1445521","1","16","5","4096","5","0.0","3.348389","6.877473","4.387808","10.225869"
"baseline","1445521","1","16","5","4096","4","0.0","3.345431","6.883399","4.621425","10.228835"
"baseline","1445521","1","16","5","4096","3","0.0","3.342481","6.889525","4.968995","10.232009"
"baseline","1445521","1","16","5","4096","2","0.0","3.339519","6.895892","5.449273","10.235416"
"baseline","1445521","1","16","5","4096","1","0.0","3.336587","6.902455","6.031359","10.239047"
"baseline","1445521","1","16","5","4096","0","3.2903","0.049343","6.860587","6.738243","10.247586"
"baseline","1445521","1","16","6","8192","15","0.0","13.497127","55.657141","4.084919","69.154272"
"baseline","1445521","1","16","6","8192","14","0.0","13.483753","55.675646","4.061472","69.159404"
"baseline","1445521","1","16","6","8192","13","0.0","13.470322","55.697817","4.393126","69.168142"
"baseline","1445521","1","16","6","8192","12","0.0","13.45684","55.723734","5.099052","69.180577"
"baseline","1445521","1","16","6","8192","11","0.0","13.443313","55.753316","6.077705","69.196635"
"baseline","1445521","1","16","6","8192","10","0.0","13.429816","55.786476","7.675359","69.216295"
"baseline","1445521","1","16","6","8192","9","0.0","13.416352","55.823209","9.659449","69.239564"
"baseline","1445521","1","16","6","8192","8","0.0","13.402833","55.863428","12.483082","69.266266"
"baseline","1445521","1","16","6","8192","7","0.0","13.389379","55.907717","31.448783","69.2971"
"baseline","1445521","1","16","6","8192","6","0.0","13.376673","55.954413","32.782253","69.33109"
"baseline","1445521","1","16","6","8192","5","0.0","13.363978","56.00477","34.42785","69.368754"
"baseline","1445521","1","16","6","8192","4","0.0","13.351235","56.060113","36.533939","69.411353"
"baseline","1445521","1","16","6","8192","3","0.0","13.338474","56.117697","39.38365","69.456173"
"baseline","1445521","1","16","6","8192","2","0.0","13.325646","56.179651","43.833808","69.5053"
"baseline","1445521","1","16","6","8192","1","0.0","13.312902","56.244471","49.043259","69.557377"
"baseline","1445521","1","16","6","8192","0","13.358042","0.212988","56.100663","54.974408","69.860002"
"baseline","1445536","1","16","1","64","15","0.0","0.002813","0.000319","0.000262","0.003144"
"baseline","1445536","1","16","1","64","13","0.0","0.002804","0.000379","0.000317","0.003195"
"baseline","1445536","1","16","1","64","14","0.0","0.002813","0.000349","0.000277","0.003177"
"baseline","1445536","1","16","1","64","12","0.0","0.002818","0.000416","0.000353","0.003246"
"baseline","1445536","1","16","1","64","11","0.0","0.002816","0.000449","0.00039","0.003271"
"baseline","1445536","1","16","1","64","10","0.0","0.002813","0.00049","0.000419","0.003308"
"baseline","1445536","1","16","1","64","9","0.0","0.002812","0.000516","0.000447","0.003334"
"baseline","1445536","1","16","1","64","8","0.0","0.002809","0.000546","0.00048","0.003364"
"baseline","1445536","1","16","1","64","7","0.0","0.002801","0.000575","0.000517","0.003387"
"baseline","1445536","1","16","1","64","6","0.0","0.002806","0.000731","0.000669","0.003542"
"baseline","1445536","1","16","1","64","5","0.0","0.002804","0.000754","0.00068","0.003567"
"baseline","1445536","1","16","1","64","4","0.0","0.002806","0.000788","0.000726","0.003606"
"baseline","1445536","1","16","1","64","3","0.0","0.002812","0.000811","0.000738","0.003634"
"baseline","1445536","1","16","1","64","2","0.0","0.002799","0.000841","0.000771","0.003652"
"baseline","1445536","1","16","1","64","1","0.0","0.002795","0.000877","0.000815","0.003675"
"baseline","1445536","1","16","1","64","0","0.0041","6.7e-5","0.000894","0.000844","0.005082"
"baseline","1445536","1","16","2","512","15","0.0","0.056571","0.005214","0.002617","0.061792"
"baseline","1445536","1","16","2","512","14","0.0","0.056448","0.00536","0.002807","0.061811"
"baseline","1445536","1","16","2","512","13","0.0","0.056351","0.005506","0.002978","0.061877"
"baseline","1445536","1","16","2","512","12","0.0","0.056245","0.005686","0.00323","0.061935"
"baseline","1445536","1","16","2","512","11","0.0","0.05613","0.005836","0.003465","0.061969"
"baseline","1445536","1","16","2","512","10","0.0","0.055964","0.006005","0.003731","0.061973"
"baseline","1445536","1","16","2","512","9","0.0","0.055908","0.006157","0.003988","0.062068"
"baseline","1445536","1","16","2","512","8","0.0","0.055803","0.006333","0.004313","0.062139"
"baseline","1445536","1","16","2","512","7","0.0","0.05615","0.006506","0.004549","0.062658"
"baseline","1445536","1","16","2","512","6","0.0","0.056061","0.00674","0.005047","0.062803"
"baseline","1445536","1","16","2","512","5","0.0","0.055961","0.006883","0.005364","0.06285"
"baseline","1445536","1","16","2","512","4","0.0","0.055865","0.007041","0.005728","0.062911"
"baseline","1445536","1","16","2","512","3","0.0","0.055772","0.007189","0.00611","0.062966"
"baseline","1445536","1","16","2","512","2","0.0","0.055675","0.007341","0.006514","0.063021"
"baseline","1445536","1","16","2","512","1","0.0","0.055581","0.00749","0.006932","0.063074"
"baseline","1445536","1","16","2","512","0","0.056202","0.001731","0.006033","0.005683","0.064987"
"baseline","1445536","1","16","3","1024","15","0.0","0.217333","0.043149","0.015892","0.260484"
"baseline","1445536","1","16","3","1024","14","0.0","0.21697","0.043553","0.016814","0.260526"
"baseline","1445536","1","16","3","1024","13","0.0","0.216623","0.043968","0.016911","0.260593"
"baseline","1445536","1","16","3","1024","12","0.0","0.21627","0.044425","0.017897","0.260698"
"baseline","1445536","1","16","3","1024","11","0.0","0.215916","0.044865","0.020081","0.260782"
"baseline","1445536","1","16","3","1024","10","0.0","0.21557","0.045301","0.021098","0.260874"
"baseline","1445536","1","16","3","1024","9","0.0","0.215231","0.045748","0.022969","0.260985"
"baseline","1445536","1","16","3","1024","8","0.0","0.214895","0.046249","0.024771","0.261147"
"baseline","1445536","1","16","3","1024","7","0.0","0.21452","0.046733","0.027927","0.261256"
"baseline","1445536","1","16","3","1024","6","0.0","0.214209","0.047183","0.030124","0.261394"
"baseline","1445536","1","16","3","1024","5","0.0","0.213886","0.047626","0.032544","0.261515"
"baseline","1445536","1","16","3","1024","4","0.0","0.213569","0.04808","0.035118","0.261651"
"baseline","1445536","1","16","3","1024","3","0.0","0.213256","0.048557","0.037989","0.261816"
"baseline","1445536","1","16","3","1024","2","0.0","0.212938","0.049034","0.041213","0.261975"
"baseline","1445536","1","16","3","1024","1","0.0","0.212616","0.049524","0.044469","0.262142"
"baseline","1445536","1","16","3","1024","0","0.212839","0.005417","0.044729","0.042517","0.266058"
"baseline","1445536","1","16","4","2048","15","0.0","1.082926","0.339502","0.122895","1.422432"
"baseline","1445536","1","16","4","2048","14","0.0","1.082253","0.340322","0.123009","1.422581"
"baseline","1445536","1","16","4","2048","13","0.0","1.081587","0.341136","0.126951","1.422727"
"baseline","1445536","1","16","4","2048","12","0.0","1.080909","0.342036","0.13235","1.422949"
"baseline","1445536","1","16","4","2048","11","0.0","1.080247","0.343009","0.139587","1.42326"
"baseline","1445536","1","16","4","2048","10","0.0","1.079609","0.344049","0.149605","1.423664"
"baseline","1445536","1","16","4","2048","9","0.0","1.079018","0.345099","0.160625","1.424121"
"baseline","1445536","1","16","4","2048","8","0.0","1.078448","0.346201","0.174451","1.424652"
"baseline","1445536","1","16","4","2048","7","0.0","1.077889","0.347163","0.194106","1.425058"
"baseline","1445536","1","16","4","2048","6","0.0","1.077246","0.348251","0.208352","1.425504"
"baseline","1445536","1","16","4","2048","5","0.0","1.076611","0.349434","0.225297","1.426054"
"baseline","1445536","1","16","4","2048","4","0.0","1.075967","0.350658","0.244508","1.426633"
"baseline","1445536","1","16","4","2048","3","0.0","1.075342","0.351926","0.265496","1.427273"
"baseline","1445536","1","16","4","2048","2","0.0","1.074809","0.353265","0.288799","1.428077"
"baseline","1445536","1","16","4","2048","1","0.0","1.074304","0.354691","0.313966","1.429001"
"baseline","1445536","1","16","4","2048","0","1.063695","0.010759","0.346065","0.330776","1.432581"
"baseline","1445536","1","16","5","4096","15","0.0","3.716912","6.934547","0.505135","10.651463"
"baseline","1445536","1","16","5","4096","14","0.0","3.713816","6.938157","0.532824","10.651976"
"baseline","1445536","1","16","5","4096","13","0.0","3.710711","6.942005","0.546005","10.65272"
"baseline","1445536","1","16","5","4096","12","0.0","3.707574","6.946141","0.58775","10.653719"
"baseline","1445536","1","16","5","4096","11","0.0","3.704444","6.950503","0.676223","10.65495"
"baseline","1445536","1","16","5","4096","10","0.0","3.701326","6.955083","0.851227","10.656413"
"baseline","1445536","1","16","5","4096","9","0.0","3.698197","6.959948","1.155526","10.658149"
"baseline","1445536","1","16","5","4096","8","0.0","3.69506","6.965027","1.487514","10.66009"
"baseline","1445536","1","16","5","4096","7","0.0","3.691959","6.969918","4.184682","10.661881"
"baseline","1445536","1","16","5","4096","6","0.0","3.689021","6.975332","4.318981","10.664357"
"baseline","1445536","1","16","5","4096","5","0.0","3.686077","6.981048","4.457055","10.66713"
"baseline","1445536","1","16","5","4096","4","0.0","3.683125","6.986962","4.683113","10.670093"
"baseline","1445536","1","16","5","4096","3","0.0","3.680165","6.99311","5.022125","10.673278"
"baseline","1445536","1","16","5","4096","2","0.0","3.677225","6.99946","5.516946","10.67669"
"baseline","1445536","1","16","5","4096","1","0.0","3.674281","7.006068","6.123391","10.680352"
"baseline","1445536","1","16","5","4096","0","3.628199","0.04936","6.964203","6.841748","10.689217"
"baseline","1445536","1","16","6","8192","15","0.0","15.344168","55.714496","4.120616","71.058671"
"baseline","1445536","1","16","6","8192","14","0.0","15.330721","55.733098","4.152143","71.063825"
"baseline","1445536","1","16","6","8192","13","0.0","15.317307","55.755285","4.477589","71.072597"
"baseline","1445536","1","16","6","8192","12","0.0","15.303842","55.781202","5.10647","71.085048"
"baseline","1445536","1","16","6","8192","11","0.0","15.290349","55.810776","6.153831","71.101133"
"baseline","1445536","1","16","6","8192","10","0.0","15.276865","55.843885","7.705761","71.12076"
"baseline","1445536","1","16","6","8192","9","0.0","15.263331","55.880734","9.691567","71.144068"
"baseline","1445536","1","16","6","8192","8","0.0","15.249929","55.920893","12.504658","71.170831"
"baseline","1445536","1","16","6","8192","7","0.0","15.236374","55.965036","31.412184","71.201416"
"baseline","1445536","1","16","6","8192","6","0.0","15.223627","56.011757","32.758522","71.235388"
"baseline","1445536","1","16","6","8192","5","0.0","15.210943","56.06203","34.383216","71.272976"
"baseline","1445536","1","16","6","8192","4","0.0","15.198252","56.116031","36.505914","71.314288"
"baseline","1445536","1","16","6","8192","3","0.0","15.185488","56.173715","39.317399","71.359205"
"baseline","1445536","1","16","6","8192","2","0.0","15.172709","56.234903","43.825562","71.407615"
"baseline","1445536","1","16","6","8192","1","0.0","15.159963","56.299752","49.075353","71.459718"
"baseline","1445536","1","16","6","8192","0","14.964884","0.21277","56.15606","55.029223","71.521506"
"baseline","1445537","1","16","1","64","15","0.0","0.004105","0.00034","0.000276","0.004449"
"baseline","1445537","1","16","1","64","13","0.0","0.004137","0.000389","0.000329","0.004532"
"baseline","1445537","1","16","1","64","14","0.0","0.004125","0.000355","0.000292","0.004485"
"baseline","1445537","1","16","1","64","12","0.0","0.00413","0.000421","0.000364","0.004556"
"baseline","1445537","1","16","1","64","11","0.0","0.004129","0.000462","0.000403","0.004597"
"baseline","1445537","1","16","1","64","9","0.0","0.00413","0.000523","0.000462","0.004656"
"baseline","1445537","1","16","1","64","10","0.0","0.004137","0.000492","0.000429","0.004633"
"baseline","1445537","1","16","1","64","7","0.0","0.00367","0.000591","0.00053","0.004265"
"baseline","1445537","1","16","1","64","8","0.0","0.004123","0.000564","0.000503","0.00469"
"baseline","1445537","1","16","1","64","6","0.0","0.003692","0.000737","0.000681","0.004432"
"baseline","1445537","1","16","1","64","5","0.0","0.003683","0.000749","0.000669","0.004436"
"baseline","1445537","1","16","1","64","4","0.0","0.003681","0.000778","0.000708","0.004463"
"baseline","1445537","1","16","1","64","3","0.0","0.003699","0.000808","0.00075","0.004512"
"baseline","1445537","1","16","1","64","2","0.0","0.003707","0.000825","0.000759","0.004539"
"baseline","1445537","1","16","1","64","1","0.0","0.00371","0.000854","0.000803","0.00457"
"baseline","1445537","1","16","1","64","0","0.005363","6.0e-5","0.000907","0.000865","0.006351"
"baseline","1445537","1","16","2","512","15","0.0","0.056605","0.005242","0.002645","0.061853"
"baseline","1445537","1","16","2","512","14","0.0","0.056499","0.005384","0.002825","0.061891"
"baseline","1445537","1","16","2","512","13","0.0","0.056391","0.005527","0.00301","0.061923"
"baseline","1445537","1","16","2","512","12","0.0","0.056279","0.005705","0.003216","0.061986"
"baseline","1445537","1","16","2","512","11","0.0","0.056167","0.005867","0.003489","0.062039"
"baseline","1445537","1","16","2","512","10","0.0","0.056064","0.006019","0.003717","0.062087"
"baseline","1445537","1","16","2","512","9","0.0","0.055952","0.00617","0.004023","0.062126"
"baseline","1445537","1","16","2","512","8","0.0","0.055838","0.006345","0.004305","0.06219"
"baseline","1445537","1","16","2","512","7","0.0","0.055709","0.006517","0.004651","0.062231"
"baseline","1445537","1","16","2","512","6","0.0","0.055611","0.006761","0.005","0.062374"
"baseline","1445537","1","16","2","512","5","0.0","0.055512","0.006908","0.005228","0.062423"
"baseline","1445537","1","16","2","512","4","0.0","0.055421","0.007061","0.005764","0.062485"
"baseline","1445537","1","16","2","512","3","0.0","0.055332","0.00721","0.00613","0.062545"
"baseline","1445537","1","16","2","512","2","0.0","0.055235","0.007381","0.006545","0.062619"
"baseline","1445537","1","16","2","512","1","0.0","0.055135","0.007534","0.006981","0.062672"
"baseline","1445537","1","16","2","512","0","0.05561","0.001718","0.00608","0.00573","0.064442"
"baseline","1445537","1","16","3","1024","15","0.0","0.216634","0.043384","0.016728","0.260026"
"baseline","1445537","1","16","3","1024","14","0.0","0.21628","0.043791","0.016752","0.260076"
"baseline","1445537","1","16","3","1024","13","0.0","0.215929","0.044208","0.017382","0.260141"
"baseline","1445537","1","16","3","1024","12","0.0","0.215563","0.04467","0.018208","0.260238"
"baseline","1445537","1","16","3","1024","11","0.0","0.21521","0.045134","0.019588","0.260352"
"baseline","1445537","1","16","3","1024","10","0.0","0.214868","0.0456","0.021361","0.260476"
"baseline","1445537","1","16","3","1024","9","0.0","0.214522","0.046045","0.023406","0.260571"
"baseline","1445537","1","16","3","1024","8","0.0","0.214155","0.046516","0.025416","0.260673"
"baseline","1445537","1","16","3","1024","7","0.0","0.213833","0.046988","0.028307","0.260829"
"baseline","1445537","1","16","3","1024","6","0.0","0.213515","0.047441","0.030274","0.260959"
"baseline","1445537","1","16","3","1024","5","0.0","0.213188","0.047891","0.032733","0.26108"
"baseline","1445537","1","16","3","1024","4","0.0","0.212876","0.048354","0.035212","0.261237"
"baseline","1445537","1","16","3","1024","3","0.0","0.212553","0.04884","0.038161","0.2614"
"baseline","1445537","1","16","3","1024","2","0.0","0.212237","0.049307","0.041259","0.261548"
"baseline","1445537","1","16","3","1024","1","0.0","0.211911","0.049789","0.044663","0.261707"
"baseline","1445537","1","16","3","1024","0","0.210713","0.005438","0.044966","0.042777","0.264191"
"baseline","1445537","1","16","4","2048","15","0.0","0.846947","0.338697","0.121407","1.185649"
"baseline","1445537","1","16","4","2048","14","0.0","0.846273","0.339534","0.123835","1.185812"
"baseline","1445537","1","16","4","2048","13","0.0","0.845577","0.340373","0.124916","1.185956"
"baseline","1445537","1","16","4","2048","12","0.0","0.844911","0.341277","0.131941","1.186194"
"baseline","1445537","1","16","4","2048","11","0.0","0.844229","0.342261","0.140158","1.186494"
"baseline","1445537","1","16","4","2048","10","0.0","0.843592","0.343279","0.149767","1.186881"
"baseline","1445537","1","16","4","2048","9","0.0","0.843001","0.344321","0.161226","1.187327"
"baseline","1445537","1","16","4","2048","8","0.0","0.842438","0.345407","0.174865","1.187849"
"baseline","1445537","1","16","4","2048","7","0.0","0.841883","0.346375","0.192586","1.188264"
"baseline","1445537","1","16","4","2048","6","0.0","0.841211","0.347482","0.207656","1.188698"
"baseline","1445537","1","16","4","2048","5","0.0","0.840551","0.348703","0.224935","1.189261"
"baseline","1445537","1","16","4","2048","4","0.0","0.839914","0.349928","0.243945","1.189851"
"baseline","1445537","1","16","4","2048","3","0.0","0.839316","0.351187","0.26492","1.190507"
"baseline","1445537","1","16","4","2048","2","0.0","0.83877","0.352537","0.288193","1.191312"
"baseline","1445537","1","16","4","2048","1","0.0","0.838273","0.353961","0.31327","1.19224"
"baseline","1445537","1","16","4","2048","0","0.827582","0.010795","0.345327","0.330011","1.195852"
"baseline","1445537","1","16","5","4096","15","0.0","3.379075","7.204349","0.602175","10.583428"
"baseline","1445537","1","16","5","4096","14","0.0","3.375971","7.207932","0.669921","10.583908"
"baseline","1445537","1","16","5","4096","13","0.0","3.372895","7.211757","0.489358","10.584656"
"baseline","1445537","1","16","5","4096","12","0.0","3.369757","7.215878","0.55288","10.585639"
"baseline","1445537","1","16","5","4096","11","0.0","3.366633","7.220225","0.74156","10.586863"
"baseline","1445537","1","16","5","4096","10","0.0","3.363508","7.224824","0.855314","10.588338"
"baseline","1445537","1","16","5","4096","9","0.0","3.36039","7.229677","1.300573","10.590071"
"baseline","1445537","1","16","5","4096","8","0.0","3.357279","7.234733","1.492663","10.592015"
"baseline","1445537","1","16","5","4096","7","0.0","3.354175","7.23945","4.480223","10.593633"
"baseline","1445537","1","16","5","4096","6","0.0","3.351248","7.244871","4.605713","10.596123"
"baseline","1445537","1","16","5","4096","5","0.0","3.34832","7.250663","4.746128","10.59899"
"baseline","1445537","1","16","5","4096","4","0.0","3.345383","7.256573","4.971424","10.601961"
"baseline","1445537","1","16","5","4096","3","0.0","3.342435","7.262684","5.307169","10.605126"
"baseline","1445537","1","16","5","4096","2","0.0","3.339473","7.269063","5.793394","10.608542"
"baseline","1445537","1","16","5","4096","1","0.0","3.336536","7.275649","6.39981","10.612193"
"baseline","1445537","1","16","5","4096","0","3.290544","0.0493","7.23384","7.1115","10.621049"
"baseline","1445537","1","16","6","8192","15","0.0","14.862533","55.794323","4.072754","70.656862"
"baseline","1445537","1","16","6","8192","14","0.0","14.849116","55.812851","4.102205","70.661972"
"baseline","1445537","1","16","6","8192","13","0.0","14.835739","55.835012","4.429415","70.670757"
"baseline","1445537","1","16","6","8192","12","0.0","14.822253","55.860963","5.110163","70.68322"
"baseline","1445537","1","16","6","8192","11","0.0","14.808777","55.890491","6.174472","70.699273"
"baseline","1445537","1","16","6","8192","10","0.0","14.795323","55.923527","7.545723","70.718853"
"baseline","1445537","1","16","6","8192","9","0.0","14.781834","55.960139","9.673176","70.741976"
"baseline","1445537","1","16","6","8192","8","0.0","14.768429","56.000367","12.483217","70.768802"
"baseline","1445537","1","16","6","8192","7","0.0","14.754939","56.04466","31.561756","70.799604"
"baseline","1445537","1","16","6","8192","6","0.0","14.742254","56.091242","32.98558","70.833499"
"baseline","1445537","1","16","6","8192","5","0.0","14.729555","56.141585","34.637933","70.871145"
"baseline","1445537","1","16","6","8192","4","0.0","14.716849","56.195614","36.717652","70.912466"
"baseline","1445537","1","16","6","8192","3","0.0","14.704122","56.253238","39.538221","70.957363"
"baseline","1445537","1","16","6","8192","2","0.0","14.691348","56.314772","43.985224","71.006124"
"baseline","1445537","1","16","6","8192","1","0.0","14.678599","56.379453","49.161988","71.058055"
"baseline","1445537","1","16","6","8192","0","14.484094","0.212825","56.235717","55.109758","71.12065"
"baseline","1470084","1","16","1","64","15","0.0","0.003838","0.000327","0.000264","0.00417"
"baseline","1470084","1","16","1","64","13","0.0","0.003827","0.000389","0.000322","0.00422"
"baseline","1470084","1","16","1","64","14","0.0","0.003835","0.000353","0.000287","0.0042"
"baseline","1470084","1","16","1","64","12","0.0","0.003828","0.000428","0.000373","0.004267"
"baseline","1470084","1","16","1","64","11","0.0","0.003823","0.000462","0.000405","0.004296"
"baseline","1470084","1","16","1","64","10","0.0","0.003814","0.000491","0.00043","0.004314"
"baseline","1470084","1","16","1","64","9","0.0","0.003818","0.000532","0.000462","0.004355"
"baseline","1470084","1","16","1","64","8","0.0","0.003812","0.000574","0.000502","0.00439"
"baseline","1470084","1","16","1","64","7","0.0","0.003816","0.000587","0.000526","0.00441"
"baseline","1470084","1","16","1","64","6","0.0","0.003806","0.000751","0.000679","0.004564"
"baseline","1470084","1","16","1","64","5","0.0","0.003804","0.000781","0.000712","0.004592"
"baseline","1470084","1","16","1","64","4","0.0","0.003803","0.00081","0.00074","0.004619"
"baseline","1470084","1","16","1","64","3","0.0","0.003799","0.000839","0.000775","0.004645"
"baseline","1470084","1","16","1","64","2","0.0","0.003806","0.000864","0.000789","0.004678"
"baseline","1470084","1","16","1","64","1","0.0","0.003809","0.000884","0.000825","0.004697"
"baseline","1470084","1","16","1","64","0","0.00535","7.4e-5","0.000916","0.000871","0.006359"
"baseline","1470084","1","16","2","512","15","0.0","0.056926","0.00523","0.002638","0.062159"
"baseline","1470084","1","16","2","512","13","0.0","0.056718","0.00552","0.002997","0.062242"
"baseline","1470084","1","16","2","512","14","0.0","0.056831","0.005374","0.002814","0.062208"
"baseline","1470084","1","16","2","512","12","0.0","0.056618","0.0057","0.003238","0.06232"
"baseline","1470084","1","16","2","512","11","0.0","0.056517","0.005851","0.003443","0.062373"
"baseline","1470084","1","16","2","512","10","0.0","0.056405","0.006007","0.003704","0.062413"
"baseline","1470084","1","16","2","512","9","0.0","0.056295","0.006158","0.003979","0.062456"
"baseline","1470084","1","16","2","512","8","0.0","0.056175","0.006341","0.004301","0.062519"
