"experiment","jobId","nodes","procs","sample","problemSize","rank","ioTime","setupTime","computeTime","mpiTime","totalTime"
"baseline",1470088,4,64,3,1024,40,0.0,0.869562,0.944138,0.939221,1.813704
"baseline",1470088,4,64,3,1024,39,0.0,0.86957,0.944359,0.939627,1.813933
"baseline",1470088,4,64,3,1024,38,0.0,0.869533,0.944559,0.939979,1.814097
"baseline",1470088,4,64,3,1024,37,0.0,0.869502,0.944762,0.940066,1.814268
"baseline",1470088,4,64,3,1024,36,0.0,0.869408,0.944993,0.94037,1.814403
"baseline",1470088,4,64,3,1024,35,0.0,0.869433,0.945195,0.940589,1.814632
"baseline",1470088,4,64,3,1024,34,0.0,0.869395,0.945418,0.940949,1.814818
"baseline",1470088,4,64,3,1024,33,0.0,0.869363,0.945629,0.941409,1.814998
"baseline",1470088,4,64,3,1024,32,0.0,0.869328,0.945851,0.941494,1.815184
"baseline",1470088,4,64,3,1024,31,0.0,0.86951,0.946047,0.941896,1.815563
"baseline",1470088,4,64,3,1024,30,0.0,0.869472,0.946255,0.942228,1.815734
"baseline",1470088,4,64,3,1024,29,0.0,0.869437,0.946472,0.942449,1.815914
"baseline",1470088,4,64,3,1024,28,0.0,0.869393,0.946709,0.94279,1.816106
"baseline",1470088,4,64,3,1024,27,0.0,0.86935,0.946927,0.943135,1.816287
"baseline",1470088,4,64,3,1024,26,0.0,0.869311,0.947142,0.943383,1.816462
"baseline",1470088,4,64,3,1024,25,0.0,0.869275,0.94736,0.943803,1.81664
"baseline",1470088,4,64,3,1024,24,0.0,0.869233,0.947613,0.944074,1.81685
"baseline",1470088,4,64,3,1024,23,0.0,0.869231,0.947831,0.944518,1.817065
"baseline",1470088,4,64,3,1024,22,0.0,0.869192,0.94803,0.94449,1.817225
"baseline",1470088,4,64,3,1024,21,0.0,0.869161,0.948247,0.945045,1.817412
"baseline",1470088,4,64,3,1024,20,0.0,0.869118,0.948482,0.945382,1.817603
"baseline",1470088,4,64,3,1024,19,0.0,0.869089,0.948682,0.945637,1.817775
"baseline",1470088,4,64,3,1024,18,0.0,0.869052,0.948884,0.945996,1.817939
"baseline",1470088,4,64,3,1024,17,0.0,0.86902,0.949095,0.946187,1.818118
"baseline",1470088,4,64,3,1024,16,0.0,0.868978,0.949326,0.946721,1.818308
"baseline",1470088,4,64,3,1024,15,0.0,0.869486,0.949591,0.947261,1.81908
"baseline",1470088,4,64,3,1024,14,0.0,0.869385,0.949871,0.947662,1.819261
"baseline",1470088,4,64,3,1024,13,0.0,0.869278,0.950176,0.948078,1.819458
"baseline",1470088,4,64,3,1024,12,0.0,0.869161,0.950478,0.94849,1.819644
"baseline",1470088,4,64,3,1024,11,0.0,0.869053,0.950756,0.948492,1.819814
"baseline",1470088,4,64,3,1024,10,0.0,0.868944,0.951055,0.949323,1.820001
"baseline",1470088,4,64,3,1024,9,0.0,0.868842,0.951334,0.949753,1.820183
"baseline",1470088,4,64,3,1024,8,0.0,0.868733,0.951629,0.95016,1.820366
"baseline",1470088,4,64,3,1024,7,0.0,0.868616,0.951918,0.950609,1.820539
"baseline",1470088,4,64,3,1024,6,0.0,0.868503,0.952184,0.951008,1.82069
"baseline",1470088,4,64,3,1024,5,0.0,0.868394,0.952457,0.951411,1.820854
"baseline",1470088,4,64,3,1024,4,0.0,0.868289,0.952748,0.951831,1.821041
"baseline",1470088,4,64,3,1024,3,0.0,0.868182,0.95303,0.952287,1.821218
"baseline",1470088,4,64,3,1024,2,0.0,0.868074,0.953314,0.952708,1.821394
"baseline",1470088,4,64,3,1024,1,0.0,0.86797,0.953589,0.953143,1.821563
"baseline",1470088,4,64,3,1024,0,0.734637,0.135734,0.950404,0.950057,1.823914
"baseline",1470089,4,64,3,1024,63,0.0,0.346562,0.955379,0.949439,1.301944
"baseline",1470089,4,64,3,1024,62,0.0,0.346529,0.955591,0.949726,1.302125
"baseline",1470089,4,64,3,1024,61,0.0,0.346491,0.955805,0.949933,1.302303
"baseline",1470089,4,64,3,1024,60,0.0,0.346458,0.956031,0.950033,1.302496
"baseline",1470089,4,64,3,1024,59,0.0,0.346418,0.956252,0.950372,1.302677
"baseline",1470089,4,64,3,1024,58,0.0,0.346386,0.956469,0.950514,1.302859
"baseline",1470089,4,64,3,1024,57,0.0,0.346346,0.956696,0.950944,1.303051
"baseline",1470089,4,64,3,1024,56,0.0,0.346307,0.956941,0.951176,1.303252
"baseline",1470089,4,64,3,1024,55,0.0,0.346303,0.957148,0.951542,1.303459
"baseline",1470089,4,64,3,1024,54,0.0,0.346262,0.957348,0.951926,1.303618
"baseline",1470089,4,64,3,1024,53,0.0,0.346232,0.95755,0.952275,1.303789
"baseline",1470089,4,64,3,1024,52,0.0,0.346192,0.957772,0.952201,1.303968
"baseline",1470089,4,64,3,1024,51,0.0,0.346165,0.95797,0.952596,1.304139
"baseline",1470089,4,64,3,1024,50,0.0,0.34613,0.958178,0.953008,1.304312
"baseline",1470089,4,64,3,1024,49,0.0,0.3461,0.958387,0.952818,1.304493
"baseline",1470089,4,64,3,1024,48,0.0,0.346058,0.958627,0.953049,1.304693
"baseline",1470089,4,64,3,1024,47,0.0,0.346553,0.958841,0.953546,1.305402
"baseline",1470089,4,64,3,1024,46,0.0,0.346519,0.959053,0.953664,1.305577
"baseline",1470089,4,64,3,1024,45,0.0,0.346483,0.959263,0.953967,1.305756
"baseline",1470089,4,64,3,1024,44,0.0,0.346451,0.959505,0.954281,1.30596
"baseline",1470089,4,64,3,1024,43,0.0,0.346406,0.959721,0.95466,1.306137
"baseline",1470089,4,64,3,1024,42,0.0,0.346371,0.95994,0.95487,1.306322
"baseline",1470089,4,64,3,1024,41,0.0,0.346339,0.96016,0.955132,1.30651
"baseline",1470089,4,64,3,1024,40,0.0,0.346302,0.960399,0.955442,1.306709
"baseline",1470089,4,64,3,1024,39,0.0,0.346242,0.960633,0.955746,1.306884
"baseline",1470089,4,64,3,1024,38,0.0,0.346208,0.96084,0.956093,1.307055
"baseline",1470089,4,64,3,1024,37,0.0,0.346174,0.961071,0.95652,1.307253
"baseline",1470089,4,64,3,1024,36,0.0,0.346132,0.961294,0.956678,1.307433
"baseline",1470089,4,64,3,1024,35,0.0,0.346101,0.9615,0.957052,1.307607
"baseline",1470089,4,64,3,1024,34,0.0,0.346062,0.96171,0.957297,1.307782
"baseline",1470089,4,64,3,1024,33,0.0,0.346026,0.961929,0.957623,1.30796
"baseline",1470089,4,64,3,1024,32,0.0,0.345996,0.962142,0.957836,1.308142
"baseline",1470089,4,64,3,1024,31,0.0,0.345765,0.962333,0.958157,1.308101
"baseline",1470089,4,64,3,1024,30,0.0,0.345725,0.962576,0.958528,1.308305
"baseline",1470089,4,64,3,1024,29,0.0,0.345688,0.962783,0.958786,1.308477
"baseline",1470089,4,64,3,1024,28,0.0,0.345645,0.963024,0.959187,1.308676
"baseline",1470089,4,64,3,1024,27,0.0,0.345606,0.963243,0.959455,1.308853
"baseline",1470089,4,64,3,1024,26,0.0,0.345561,0.963466,0.959803,1.309031
"baseline",1470089,4,64,3,1024,25,0.0,0.345527,0.963684,0.960028,1.309217
"baseline",1470089,4,64,3,1024,24,0.0,0.345487,0.963916,0.960366,1.309409
"baseline",1470089,4,64,3,1024,23,0.0,0.34589,0.964157,0.960799,1.31005
"baseline",1470089,4,64,3,1024,22,0.0,0.345856,0.964359,0.961075,1.310222
"baseline",1470089,4,64,3,1024,21,0.0,0.345823,0.964557,0.961375,1.310383
"baseline",1470089,4,64,3,1024,20,0.0,0.345791,0.964771,0.961673,1.310568
"baseline",1470089,4,64,3,1024,19,0.0,0.345754,0.964971,0.961821,1.310732
"baseline",1470089,4,64,3,1024,18,0.0,0.345719,0.965182,0.962389,1.310906
"baseline",1470089,4,64,3,1024,17,0.0,0.345689,0.965387,0.962616,1.311081
"baseline",1470089,4,64,3,1024,16,0.0,0.345651,0.965614,0.962955,1.311272
"baseline",1470089,4,64,3,1024,15,0.0,0.34584,0.965884,0.963555,1.311731
"baseline",1470089,4,64,3,1024,14,0.0,0.345736,0.966165,0.963947,1.311908
"baseline",1470089,4,64,3,1024,13,0.0,0.345578,0.966447,0.964329,1.312028
"baseline",1470089,4,64,3,1024,12,0.0,0.34552,0.966748,0.964756,1.312272
"baseline",1470089,4,64,3,1024,11,0.0,0.345416,0.967027,0.965172,1.31245
"baseline",1470089,4,64,3,1024,10,0.0,0.345311,0.967306,0.965571,1.312622
"baseline",1470089,4,64,3,1024,9,0.0,0.345206,0.967586,0.965997,1.312795
"baseline",1470089,4,64,3,1024,8,0.0,0.345089,0.967887,0.966444,1.312982
"baseline",1470089,4,64,3,1024,7,0.0,0.344972,0.968175,0.966865,1.313151
"baseline",1470089,4,64,3,1024,6,0.0,0.344864,0.968447,0.967276,1.313316
"baseline",1470089,4,64,3,1024,5,0.0,0.344763,0.968716,0.96759,1.313483
"baseline",1470089,4,64,3,1024,4,0.0,0.344662,0.968994,0.96811,1.31366
"baseline",1470089,4,64,3,1024,3,0.0,0.344548,0.969283,0.968533,1.313835
"baseline",1470089,4,64,3,1024,2,0.0,0.344448,0.969552,0.968956,1.314003
"baseline",1470089,4,64,3,1024,1,0.0,0.344331,0.969821,0.969389,1.314156
"baseline",1470089,4,64,3,1024,0,0.678346,0.134979,0.966655,0.966311,1.783098
